<<<<<<< HEAD
timestep	p1
65000	15.56315645
65100	15.43522727
65200	14.84099623
65300	13.63286248
65400	13.73299523
65500	12.84789488
65600	12.01230011
65700	10.85448948
65800	9.170164416
65900	7.819380349
66000	7.264731594
66100	6.146042555
66200	5.772332792
66300	5.498403351
66400	4.735962045
66500	2.94155753
66600	1.457466525
66700	1.476179512
66800	1.503152547
66900	1.144537232
67000	1.324003442
67100	1.221108319
67200	1.067537283
67300	1.112226695
67400	1.14360968
67500	1.142584739
67600	1.152747828
67700	1.143923386
67800	1.242310302
67900	1.228555934
68000	1.09518693
68100	1.241321223
68200	1.156900295
68300	1.055344522
68400	1.196752707
68500	1.095587339
68600	1.097617588
68700	1.152433278
68800	1.138687945
68900	1.090249906
69000	1.176082381
69100	1.171916007
69200	1.122333061
69300	1.134291929
69400	1.182407054
69500	1.167247585
69600	1.13139239
69700	1.135056499
69800	1.110694722
69900	1.175356393
70000	1.162821722
70100	1.215100391
70200	1.127994318
70300	1.11451848
70400	1.125544582
70500	1.124180405
70600	1.09677549
70700	1.112210387
70800	1.132367659
70900	1.148971679
71000	1.119421273
71100	1.14376103
71200	1.155110854
71300	1.176474771
71400	1.091719468
71500	1.095547787
71600	1.121408163
71700	1.142698343
71800	1.109286345
71900	1.140232551
72000	1.140268894
72100	1.101503727
72200	1.124487481
72300	1.159528477
72400	1.13627668
72500	1.114858909
72600	1.122932242
72700	1.193424413
72800	1.163876737
72900	1.080124775
73000	1.088649706
73100	1.198322024
73200	1.122092271
73300	1.097416297
73400	1.135544473
73500	1.163884755
73600	1.139700118
73700	1.147532108
73800	1.166938543
73900	1.181322089
74000	1.08366005
74100	1.10029025
74200	1.125649193
74300	1.144731559
74400	1.117109694
74500	1.118013958
74600	1.170194243
74700	1.14243991
74800	1.126119187
74900	1.202108343
75000	1.31324906
75100	1.132410081
75200	1.106620975
75300	1.084277483
75400	1.128043403
75500	1.089242499
75600	1.133728311
75700	1.125134318
75800	1.139049364
75900	1.12417796
76000	1.160859492
76100	1.235470093
76200	1.130762636
76300	1.112745049
76400	1.178538884
76500	1.076315397
76600	1.191905772
76700	1.115150195
76800	1.082094264
76900	1.096566261
77000	1.157507931
77100	1.179251514
77200	1.104066176
77300	1.172155313
77400	1.094551451
77500	1.106834649
77600	1.106858805
77700	1.124476338
77800	1.121513103
77900	1.155567972
78000	1.143871025
78100	1.119974582
78200	1.104697927
78300	1.144749789
78400	1.133169415
78500	1.107146586
78600	1.090046478
78700	1.082071642
78800	1.159206685
78900	1.177353916
79000	1.1585304
79100	1.24454966
79200	1.208717002
79300	1.13883732
79400	1.15620377
79500	1.184107749
79600	1.187445995
79700	1.113849103
79800	1.051623755
79900	1.077880568
80000	1.083218746
80100	1.125025963
80200	1.053473512
80300	1.181977495
80400	1.112831295
80500	1.039648701
80600	1.129432488
80700	1.185090589
80800	1.118710786
80900	1.192484031
81000	1.139996681
81100	1.113983989
81200	1.140403025
81300	1.144062743
81400	1.175968759
81500	1.147317938
81600	1.119229983
81700	1.105726885
81800	1.147552405
81900	1.138614154
82000	1.105788691
82100	1.175777137
82200	1.199645714
82300	1.203395791
82400	1.089710565
82500	1.087954867
82600	1.191918418
82700	1.220562698
82800	1.208671029
82900	1.206695211
83000	1.310190607
83100	1.153889178
83200	1.146579693
83300	1.157828366
83400	1.151731459
83500	1.093518453
83600	1.148024955
83700	1.163257634
83800	1.127668576
83900	1.367126213
84000	1.045792158
84100	1.299956596
84200	1.120439992
84300	1.161315907
84400	1.083324018
84500	1.151286419
84600	1.14905771
84700	1.213632976
84800	1.154322512
84900	1.779020572
85000	2.22757369
85100	2.77420522
85200	2.695985091
85300	3.592541637
85400	4.18567478
85500	4.27763445
85600	4.801694368
85700	5.76361813
85800	5.452484807
85900	4.810859429
86000	4.848658604
86100	5.656962006
86200	6.176316506
86300	6.758914513
86400	6.918482051
86500	7.625060264
86600	8.14072243
86700	9.097522274
86800	9.148688245
86900	8.70570828
87000	9.21295294
87100	9.267975125
87200	9.658449057
87300	9.172300208
87400	8.661382367
87500	8.542189583
87600	8.896245072
87700	9.80482828
87800	10.48696965
87900	10.48200788
88000	10.05512805
88100	10.32624373
88200	10.86798776
88300	11.3257956
88400	11.79852799
88500	12.25224283
88600	12.64648564
88700	12.4512819
88800	12.53613458
88900	13.60904421
89000	14.60433896
89100	15.24028471
89200	14.94721834
89300	15.26581891
89400	14.8279155
89500	14.0990408
89600	13.61997725
89700	13.38322851
89800	13.72155244
89900	13.93873761
90000	14.61233484
90100	13.5222393
90200	12.71878419
90300	12.94273906
90400	13.65921226
90500	13.64727899
90600	13.19743402
90700	13.64612611
90800	13.01310113
90900	12.40649153
91000	11.55498508
91100	12.31093868
91200	12.88102879
91300	13.36790689
91400	13.76496087
91500	13.23729417
91600	14.13039466
91700	15.35450813
91800	15.15899204
91900	16.50129678
92000	17.22702969
92100	17.64661438
92200	18.19660303
92300	18.57828934
92400	19.15890315
92500	19.80556724
92600	19.6689467
92700	19.70474961
92800	19.40365983
92900	19.24087804
93000	19.34590827
93100	19.71073599
93200	20.14631661
93300	19.92477537
93400	20.33898155
93500	21.96921786
93600	22.92824536
93700	23.11681441
93800	22.92304985
93900	22.99946152
94000	23.08544987
94100	23.62739489
94200	23.9023466
94300	23.68868841
94400	22.59998624
94500	21.45702749
94600	21.49698403
94700	21.97660843
94800	22.0779379
94900	22.20978207
95000	22.15016671
95100	22.92087488
95200	23.81905362
95300	23.62037839
95400	22.53813938
95500	21.48410841
95600	21.30298786
95700	21.7987418
95800	21.64677603
95900	20.95795976
96000	19.87911958
96100	20.34921772
96200	20.75038555
96300	19.88024476
96400	20.38986989
96500	20.45446792
96600	20.30730422
96700	20.19262133
96800	19.64366831
96900	19.02877207
97000	18.40574381
97100	18.32177271
97200	17.86175693
97300	17.64489074
97400	17.53649829
97500	17.1829677
97600	17.47685863
97700	17.99018563
97800	18.1181841
97900	17.90081569
98000	17.08664455
98100	16.94481692
98200	17.98987697
98300	19.3484209
98400	19.96883016
98500	20.16514514
98600	19.66497421
98700	19.23333206
98800	18.04700273
98900	18.14764469
99000	17.86182678
99100	18.49775471
99200	17.67337019
99300	16.68975817
99400	16.07654196
99500	15.82571155
99600	15.75742539
99700	15.98170822
99800	15.44291707
99900	13.82244161
100000	12.64076135
100100	12.06513868
100200	13.09549462
100300	13.53222059
100400	14.01312491
100500	14.28660825
100600	14.51927454
100700	15.07147029
100800	15.48409958
100900	15.16026018
101000	15.22266468
101100	15.90564149
101200	16.98957672
101300	17.38113564
101400	17.68096197
101500	17.47072252
101600	16.93010716
101700	17.10787875
101800	16.90735221
101900	16.04427175
102000	15.37017056
102100	14.82134794
102200	15.56408452
102300	15.98745724
102400	15.8674968
102500	16.71638009
102600	16.04182481
102700	14.91005377
102800	14.85780309
102900	15.30356382
103000	15.65095071
103100	14.67852846
103200	12.97631111
103300	12.37354611
103400	12.65827843
103500	13.1430821
103600	13.92094657
103700	14.38519257
103800	14.42186236
103900	14.47437033
104000	14.87278999
104100	15.4350748
104200	15.46797309
104300	15.82136724
104400	15.73070061
104500	15.5751781
104600	16.00217415
104700	15.32104325
104800	14.83563321
104900	15.22007498
105000	15.4674666
105100	15.74651193
105200	16.38690964
105300	17.11294322
105400	17.12363135
105500	16.0999918
105600	15.21880875
105700	15.68592993
105800	16.14680546
105900	16.38718382
106000	16.3470308
106100	16.28740019
106200	16.60745433
106300	16.98847419
106400	16.53593872
106500	16.64638654
106600	16.7557054
106700	16.09726954
106800	15.36760392
106900	15.32418874
107000	15.77010149
107100	15.50184179
107200	14.53761631
107300	15.23532863
107400	15.73253655
107500	15.6645743
107600	15.57131805
107700	15.63249251
107800	15.96941577
107900	15.85503487
108000	16.61263697
108100	16.03899792
108200	15.15932031
108300	14.24079392
108400	13.37713642
108500	12.34329854
108600	11.15496498
108700	10.22577377
108800	9.433442914
108900	8.490089043
109000	7.444672113
109100	7.312074188
109200	6.79351148
109300	5.661730044
109400	4.639434184
109500	4.282591812
109600	4.049393443
109700	3.789394217
109800	4.242262599
109900	4.385216189
110000	3.770883223
110100	3.154893984
110200	2.614492215
110300	3.074722656
110400	3.621066003
110500	4.483791592
110600	5.379241873
110700	5.697063713
110800	6.379107029
110900	7.862054557
111000	8.473701046
111100	8.647414362
111200	9.258322386
111300	10.2659937
111400	10.35367715
111500	10.96531556
111600	11.51974457
111700	12.07422843
111800	12.92524469
111900	13.3407092
112000	13.2136766
112100	13.42167853
112200	13.50779531
112300	13.84583361
112400	13.93459785
112500	14.12165617
112600	15.01619259
112700	15.29544952
112800	15.66452311
112900	15.60236828
113000	15.37331635
113100	14.49596142
113200	14.55952286
113300	14.79722137
113400	14.8412671
113500	15.27475113
113600	15.44205259
113700	15.60819282
113800	15.75461283
113900	15.6996151
114000	16.53520964
114100	17.76329094
114200	18.98739137
114300	20.08444412
114400	20.1248396
114500	20.37938957
114600	21.13018277
114700	20.83387712
114800	21.20615746
114900	22.31807764
115000	22.24665414
115100	22.67854081
115200	24.06312206
115300	25.08191138
115400	25.61983262
115500	25.10221537
115600	25.70282058
115700	27.35608462
115800	28.85667918
115900	30.61806182
116000	31.93312536
116100	32.31071129
116200	32.21433094
116300	32.6184764
116400	32.75855378
116500	32.46883054
116600	33.07598916
116700	33.99536699
116800	34.06585235
116900	33.34650526
117000	32.69466807
117100	32.56210123
117200	32.85601215
117300	33.5520646
117400	33.83524569
117500	34.5059735
117600	34.80379299
117700	34.86389299
117800	35.35201174
117900	35.76293239
118000	36.24497409
118100	36.43547273
118200	36.24746723
118300	36.13850957
118400	35.91299973
118500	35.70430274
118600	36.35445235
118700	36.84127824
118800	37.22758614
118900	38.14380336
119000	38.42730163
119100	37.97099489
119200	37.75715957
119300	36.7158896
119400	35.82200587
119500	35.2081532
119600	35.30816502
119700	34.06168691
119800	32.99467929
119900	32.95422365
120000	31.31598593
120100	30.08266579
120200	30.13929388
120300	29.53444582
120400	28.92265904
120500	28.84984835
120600	28.43007975
120700	27.48837126
120800	27.38597107
120900	26.82502892
121000	26.15023733
121100	25.21469879
121200	24.64759136
121300	25.12987126
121400	25.0839389
121500	24.66060209
121600	25.03801977
121700	25.97740772
121800	26.37932512
121900	25.66567431
122000	25.35247717
122100	25.19115692
122200	25.06439949
122300	25.97619002
122400	26.34249472
122500	25.88208122
122600	25.64650783
122700	26.68033383
122800	25.5314975
122900	23.98563159
123000	23.20817441
123100	22.87459757
123200	23.48418392
123300	23.69737509
123400	23.04911911
123500	22.70114495
123600	22.73990115
123700	22.68156031
123800	22.98400424
123900	24.48877306
124000	25.96170526
124100	26.35318538
124200	26.34702052
124300	25.9452454
124400	25.83990191
124500	25.53431145
124600	24.97902568
124700	24.06550837
124800	22.96027183
124900	21.75659638
125000	20.7992914
125100	20.15602181
125200	20.3369279
125300	20.04442423
125400	20.29944607
125500	20.46534438
125600	19.4937207
125700	19.21796066
125800	18.33991216
125900	16.39176726
126000	14.51820782
126100	13.46100866
126200	12.55192282
126300	11.51068708
126400	10.87307767
126500	11.12767756
126600	10.75103537
126700	9.233949255
126800	8.782932888
126900	8.44199262
127000	8.316721562
127100	7.670852101
127200	7.756307591
127300	8.725665744
127400	9.01340238
127500	9.018856262
127600	10.46652983
127700	12.32687292
127800	12.31953744
127900	11.39832442
128000	11.342221
128100	11.02478013
128200	10.78510136
128300	11.12531476
128400	11.46561305
128500	11.25331539
128600	11.06967787
128700	10.11580902
128800	9.312617068
128900	8.040349255
129000	7.378793238
129100	6.777643674
129200	6.484958574
129300	6.272184662
129400	5.818748976
129500	4.976613217
129600	4.977511514
129700	4.518238227
129800	4.988572969
129900	5.344391438
130000	5.791404066
130100	6.20994341
130200	6.69013966
130300	7.272068953
130400	8.320377101
130500	9.275955382
130600	10.39657675
130700	10.62406215
130800	11.13901114
130900	11.81756843
131000	12.59508582
131100	13.51173207
131200	13.7216798
131300	13.4761582
131400	12.46347786
131500	12.79893055
131600	13.14073064
131700	12.94886317
131800	13.33445348
131900	13.67210426
132000	14.62284268
132100	15.58856345
132200	15.65390136
132300	16.6897354
132400	17.27523257
132500	16.48336159
132600	15.60807892
132700	15.20565216
132800	15.29526012
132900	14.59002819
133000	14.47281305
133100	14.76425643
133200	14.772659
133300	14.67432842
133400	14.96524901
133500	15.0180987
133600	14.30217608
133700	13.94649883
133800	13.95363971
133900	13.81929753
134000	13.94906093
134100	14.25365141
134200	13.87073684
134300	12.95816277
134400	12.23983117
134500	11.5507707
134600	11.00931065
134700	10.30464789
134800	9.64728534
134900	9.933794632
135000	9.690900047
135100	8.932338265
135200	8.65341058
135300	8.480128431
135400	7.872086778
135500	7.825269147
135600	7.788188621
135700	8.55886477
135800	9.255464637
135900	9.911638743
136000	10.28899794
136100	10.42488334
136200	10.73817245
136300	11.88033381
136400	13.27524981
136500	12.99605254
136600	13.94209739
136700	14.87477864
136800	15.82779219
136900	15.84553881
137000	15.75155077
137100	16.3942748
137200	16.92679838
137300	17.07914892
137400	17.37796108
137500	17.98739149
137600	18.43497547
137700	18.90463561
137800	17.64055122
137900	17.51301538
138000	17.87267574
138100	17.91737787
138200	17.52526422
138300	17.82147788
138400	17.04149573
138500	16.69216572
138600	16.83508221
138700	18.00945696
138800	18.40085378
138900	17.82119262
139000	17.04794938
139100	17.59064663
139200	18.66446096
139300	18.81350815
139400	19.07168384
139500	19.9335492
139600	21.31367515
139700	21.51248226
139800	22.0166391
139900	22.01687371
140000	21.71263386
140100	21.45229829
140200	21.37096827
140300	22.40926309
140400	23.34216455
140500	23.50302561
140600	23.3256038
140700	23.13334892
140800	22.15998879
140900	21.62488432
141000	21.3228532
141100	20.98259266
141200	21.17509364
141300	21.49476989
141400	22.33971856
141500	22.90731075
141600	23.85844587
141700	24.5039268
141800	24.93333881
141900	25.62885827
142000	25.38119229
142100	25.03186003
142200	25.35850466
142300	25.70293367
142400	25.1494959
142500	25.10604524
142600	24.77019176
142700	24.69950794
142800	25.03465304
142900	26.24093486
143000	26.38673892
143100	26.82256366
143200	26.3355993
143300	26.86741461
143400	27.61608297
143500	28.73181444
143600	29.33812712
143700	29.66734419
143800	29.81869294
143900	30.21500273
144000	29.91322835
144100	29.22817502
144200	28.59923831
144300	27.85166114
144400	26.78537298
144500	26.26857724
144600	25.98909406
144700	24.97619825
144800	24.56986555
144900	24.50128897
145000	24.15657168
145100	24.33764683
145200	24.28909889
145300	24.60689308
145400	25.39302357
145500	25.73648319
145600	24.86467554
145700	23.54584466
145800	24.08595888
145900	23.69266515
146000	23.689685
146100	22.91310813
146200	22.73582716
146300	21.88866555
146400	21.55062543
146500	22.31533946
146600	22.41955175
146700	22.620101
146800	23.25748241
146900	23.42731985
147000	22.2448974
147100	21.58313827
147200	21.18620644
147300	21.9579323
147400	23.19553878
147500	23.27159739
147600	22.61420239
147700	22.38708999
147800	21.47124495
147900	20.08809654
148000	19.08901018
148100	19.00453503
148200	18.15714005
148300	16.76551435
148400	15.18388946
148500	13.50479936
148600	12.19629373
148700	11.31225105
148800	10.77208079
148900	9.946647915
149000	9.078054655
149100	8.992816745
149200	8.386703851
149300	7.914791185
149400	7.425779513
149500	8.006120945
149600	8.967255583
149700	8.461946465
149800	8.93313265
149900	9.587288516
150000	10.31329004
150100	11.55184439
150200	11.2990042
150300	10.81475367
150400	11.18766907
150500	12.02735564
150600	12.86777093
150700	13.12328223
150800	13.08153572
150900	13.15898632
151000	12.89236515
151100	12.28003434
151200	12.01042665
151300	12.00396208
151400	12.63462725
151500	12.6348541
151600	11.59692792
151700	10.75585125
151800	10.92266663
151900	10.86136631
152000	9.525984289
152100	8.477116138
152200	6.953300259
152300	6.501034822
152400	6.379284861
152500	5.920569725
152600	5.160819683
152700	4.854128371
152800	4.318973697
152900	5.115322459
153000	5.775110428
153100	6.5445393
153200	6.769558589
153300	7.563878388
153400	8.57981182
153500	9.176456548
153600	9.486353252
153700	10.40824507
153800	12.50505836
153900	14.23475232
154000	15.7166835
154100	16.41443443
154200	16.27903046
154300	16.11913743
154400	15.74038079
154500	15.45029166
154600	15.11903821
154700	14.49514025
154800	14.1490955
154900	13.63593993
155000	12.62214707
