timestep	p1
2971300	5.702439406
2971400	6.29093216
2971500	6.747383615
2971600	8.15635275
2971700	8.431265083
2971800	7.528268689
2971900	6.874262098
2972000	6.424548
2972100	5.186959987
2972200	4.396398545
2972300	4.889812421
2972400	4.210956139
2972500	3.740738146
2972600	3.331866709
2972700	4.362777003
2972800	5.50049844
2972900	6.14474142
2973000	7.067029839
2973100	7.224245235
2973200	8.769583117
2973300	8.715608333
2973400	8.935389078
2973500	8.806294743
2973600	8.555106741
2973700	7.704954568
2973800	7.695668452
2973900	7.868808001
2974000	7.646070746
2974100	7.31436587
2974200	7.280497058
2974300	6.217578361
2974400	5.744120944
2974500	5.199376324
2974600	4.503646796
2974700	4.643645544
2974800	5.285030016
2974900	5.532430696
2975000	5.286770657
2975100	4.172876068
2975200	3.718493201
2975300	3.400003335
2975400	3.356138776
2975500	4.08294506
2975600	5.60070728
2975700	7.026053098
2975800	7.787516818
2975900	7.977967714
2976000	8.053709038
2976100	8.086899925
2976200	7.4431683
2976300	6.415262351
2976400	6.510293185
2976500	6.806078174
2976600	6.950165058
2976700	6.538524242
2976800	5.809441813
2976900	5.887185044
2977000	5.567835362
2977100	5.614856735
2977200	6.108617873
2977300	6.814773971
2977400	7.113079894
2977500	6.947241934
2977600	7.200503236
2977700	7.647268934
2977800	7.479243264
2977900	7.247579248
2978000	6.71016327
2978100	5.497337001
2978200	4.531967084
2978300	5.036151119
2978400	6.139547982
2978500	6.336593535
2978600	6.290675952
2978700	6.326436636
2978800	7.082224764
2978900	7.756912174
2979000	6.878683846
2979100	6.715083327
2979200	6.120613774
2979300	5.200088029
2979400	4.220787741
2979500	3.968133124
2979600	4.148281868
2979700	4.257357556
2979800	3.926495296
2979900	3.250815053
2980000	3.970203206
2980100	4.491819359
2980200	5.392455094
2980300	6.201589086
2980400	6.831758265
2980500	7.677842318
2980600	8.072445298
2980700	9.058695991
2980800	10.26249828
2980900	9.689631269
2981000	9.385616575
2981100	9.346981102
2981200	8.583163185
2981300	7.605329129
2981400	7.998233147
2981500	8.321834431
2981600	8.115700565
2981700	8.246969885
2981800	7.90566127
2981900	7.411139293
2982000	7.04086125
2982100	6.884061238
2982200	7.30710974
2982300	7.059146223
2982400	5.725358204
2982500	3.964870282
2982600	3.269769389
2982700	2.86728321
2982800	2.470919743
2982900	2.685519714
2983000	2.719415721
2983100	2.363470264
2983200	2.344221498
2983300	2.43172893
2983400	2.992616783
2983500	3.899761772
2983600	4.60402049
2983700	4.341343695
2983800	4.419239913
2983900	3.909672033
2984000	4.071820261
2984100	4.102499541
2984200	4.069949769
2984300	4.691217125
2984400	5.088071893
2984500	4.831869842
2984600	5.054133828
2984700	5.274473997
2984800	5.367051096
2984900	5.734230281
2985000	5.939554617
2985100	6.403201519
2985200	6.647205131
2985300	7.116628654
2985400	7.977391734
2985500	7.941621908
2985600	7.851836431
2985700	7.639486033
2985800	7.358841071
2985900	7.329615602
2986000	7.649443588
2986100	8.333951675
2986200	8.557975478
2986300	8.846286576
2986400	8.435132402
2986500	8.896281612
2986600	9.067183433
2986700	9.19372173
2986800	9.245756302
2986900	9.175773554
2987000	8.131581262
2987100	8.264190549
2987200	8.375884913
2987300	7.878123273
2987400	8.273239646
2987500	7.896906308
2987600	7.536861581
2987700	7.800123636
2987800	7.056565692
2987900	6.122708774
2988000	5.706469123
2988100	5.19685113
2988200	4.756004154
2988300	4.563333258
2988400	3.673011077
2988500	3.473140883
2988600	3.430045042
2988700	3.677329415
2988800	3.995065723
2988900	4.335483637
2989000	4.439643375
2989100	4.730346785
2989200	4.827034775
2989300	4.525701678
2989400	4.300275102
2989500	4.324878596
2989600	4.955184934
2989700	4.865500532
2989800	4.851048312
2989900	5.218809464
2990000	6.467282379
2990100	6.295350916
2990200	7.345815823
2990300	7.851525909
2990400	8.015931556
2990500	9.296973034
2990600	9.093502348
2990700	9.255436109
2990800	9.676423058
2990900	9.478098623
2991000	8.787258465
2991100	8.904717105
2991200	9.860733542
2991300	10.79689722
2991400	11.07473448
2991500	11.23122545
2991600	11.79230282
2991700	10.85494896
2991800	9.556295833
2991900	8.565921374
2992000	7.907300032
2992100	7.090565238
2992200	6.263815467
2992300	6.073600678
2992400	5.938929487
2992500	5.63900569
2992600	5.840525709
2992700	5.361042732
2992800	4.617132441
2992900	4.428939184
2993000	3.531028619
2993100	3.410350026
2993200	3.286956748
2993300	3.333531107
2993400	2.618542015
2993500	1.995665624
2993600	1.468302769
2993700	1.12731924
2993800	1.067250371
2993900	1.188751263
2994000	1.218385568
2994100	1.079753656
2994200	1.147616142
2994300	1.088517738
2994400	1.136332068
2994500	1.215626738
2994600	1.135058631
2994700	1.15220238
2994800	1.18769706
2994900	1.159864445
2995000	1.168334374
2995100	1.154865238
2995200	1.164126094
2995300	1.208303243
2995400	1.125337432
2995500	1.308830299
2995600	1.356061562
2995700	1.100595594
2995800	1.321580946
2995900	1.056186081
2996000	1.197162579
2996100	1.145539491
2996200	1.133967709
2996300	1.112369727
2996400	1.1748039
2996500	1.104489226
2996600	1.154662665
2996700	1.23239339
2996800	1.072854715
2996900	1.370780715
2997000	1.120301817
2997100	1.195208508
2997200	1.235921246
2997300	1.341051323
2997400	1.222558094
2997500	1.163536851
2997600	1.251592545
2997700	1.122410132
2997800	1.218543889
2997900	1.130509977
2998000	1.073641198
2998100	1.338485105
2998200	1.053774671
2998300	1.212314661
2998400	1.076348119
2998500	1.139149227
2998600	1.17488401
2998700	1.117869606
2998800	1.179972801
2998900	1.340657965
2999000	1.048348325
2999100	1.140436247
2999200	1.167154868
2999300	1.103654443
2999400	1.07460272
2999500	1.133829677
2999600	1.130743019
2999700	1.196514599
2999800	1.107557817
2999900	1.134530331
3000000	1.13322375
3000100	1.262602403
3000200	1.374245135
3000300	1.254457568
3000400	1.089871774
3000500	1.212568016
3000600	1.172756234
3000700	1.070824751
3000800	1.15788834
3000900	1.114694758
3001000	1.133360185
3001100	1.199695887
3001200	1.309337566
3001300	1.288259359
3001400	1.287335605
3001500	1.134121924
3001600	1.189975539
3001700	1.126360806
3001800	1.185186578
3001900	1.137523734
3002000	1.295365238
3002100	1.074820775
3002200	1.247803508
3002300	1.286007959
3002400	1.151240612
3002500	1.129363005
3002600	1.093016061
3002700	1.169024816
3002800	1.334567532
3002900	1.155806261
3003000	1.171486162
3003100	1.117618565
3003200	1.335304104
3003300	1.152521757
3003400	1.138403389
3003500	1.196658103
3003600	1.15071749
3003700	1.137586164
3003800	1.117048957
3003900	1.094014551
3004000	1.160381768
3004100	1.110138739
3004200	1.179363683
3004300	1.142418289
3004400	1.086297722
3004500	1.199934438
3004600	1.072538361
3004700	1.184962466
3004800	1.105526202
3004900	1.164036545
3005000	1.167467421
3005100	1.111385425
3005200	1.131384842
3005300	1.139186998
3005400	1.142849423
3005500	1.109566849
3005600	1.123875598
3005700	1.143684943
3005800	1.129291262
3005900	1.133565669
3006000	1.349781779
3006100	1.12538699
3006200	1.216543346
3006300	1.067597434
3006400	1.104668885
3006500	1.108456682
3006600	1.322218505
3006700	1.154063363
3006800	1.156756563
3006900	1.130809208
3007000	1.257940619
3007100	1.172196429
3007200	1.210126716
3007300	1.136140532
3007400	1.094439403
3007500	1.237797936
3007600	1.134930371
3007700	1.125778033
3007800	1.097193639
3007900	1.174029726
3008000	1.288913573
3008100	1.125398461
3008200	1.061305997
3008300	1.283912944
3008400	1.085125357
3008500	1.215312228
3008600	1.2422216
3008700	1.197189442
3008800	1.147029254
3008900	1.125097096
3009000	1.147880344
3009100	1.255209899
3009200	1.169711324
3009300	1.125119021
3009400	1.102893761
3009500	1.119438489
3009600	1.152622604
3009700	1.174042557
3009800	1.194987866
3009900	1.11946878
3010000	1.121911489
3010100	1.159531317
3010200	1.17876112
3010300	1.139397149
3010400	1.099970608
3010500	1.166997084
3010600	1.118205707
3010700	1.076520167
3010800	1.139330803
3010900	1.161603087
3011000	1.085596108
3011100	1.195639022
3011200	1.273193994
3011300	1.04149281
3011400	1.098324064
3011500	1.195109858
3011600	1.111494684
3011700	1.120525012
3011800	1.221502913
3011900	1.293829942
3012000	1.148164073
3012100	1.208867948
3012200	1.049690316
3012300	1.216027498
3012400	1.180169736
3012500	1.221526879
3012600	1.270740924
3012700	1.217127919
3012800	1.383375299
3012900	1.18786372
3013000	1.051642996
3013100	1.086163102
3013200	1.168674603
3013300	1.11542282
3013400	1.094397092
3013500	1.326542789
3013600	1.129155906
3013700	1.086601996
3013800	1.202202539
3013900	1.121599113
3014000	1.171583893
3014100	1.246228685
3014200	1.185131268
3014300	1.101097053
3014400	1.160188153
3014500	1.158508691
3014600	1.231646991
3014700	1.115992275
3014800	1.126333538
3014900	1.093644206
3015000	1.113391907
3015100	1.117265825
3015200	1.139107612
3015300	1.197293953
3015400	1.142058686
3015500	1.049601008
3015600	1.266946871
3015700	1.083881329
3015800	1.232534988
3015900	1.178713907
3016000	1.07082781
3016100	1.222129537
3016200	1.13403287
3016300	1.117360772
3016400	1.085984936
3016500	1.56382712
3016600	1.041345235
3016700	1.122871715
3016800	1.128663631
3016900	1.20009916
3017000	1.080006578
3017100	1.341308581
3017200	1.279644634
3017300	1.255845309
3017400	1.109605746
3017500	1.149102573
3017600	1.322602025
3017700	1.303101401
3017800	1.144930848
3017900	1.122784293
3018000	1.048480647
3018100	1.162415315
3018200	1.105175022
3018300	1.089205171
3018400	1.129155977
3018500	1.635458902
3018600	2.396900341
3018700	2.784674953
3018800	3.038561701
3018900	3.243435514
3019000	3.379970536
3019100	3.769303651
3019200	3.857224128
3019300	3.396510178
3019400	4.488553482
3019500	4.968527781
3019600	4.593353592
3019700	4.808504697
3019800	5.919889703
3019900	6.365516626
3020000	7.07969888
3020100	7.189171324
3020200	7.623414912
3020300	8.51206061
3020400	8.757882468
3020500	9.408748079
3020600	9.021158266
3020700	8.676807589
3020800	8.312230259
3020900	8.542763334
3021000	8.40371729
3021100	8.008051832
3021200	8.253769668
3021300	8.574784305
3021400	6.962206002
3021500	6.225538571
3021600	6.093252778
3021700	5.651613185
3021800	5.129142501
3021900	4.547492449
3022000	3.68291605
3022100	2.395001735
3022200	1.470859862
3022300	1.195449425
3022400	1.233610741
3022500	1.230404147
3022600	1.214442248
3022700	1.22407626
3022800	1.228862533
3022900	1.077270732
3023000	1.186384166
3023100	1.115801603
3023200	1.202299955
3023300	1.207981224
3023400	1.10001594
3023500	1.140818014
3023600	1.091554098
3023700	1.206236557
3023800	1.156606602
3023900	1.160648191
3024000	1.15575739
3024100	1.16266681
3024200	1.080703298
3024300	1.196677278
3024400	1.060029287
3024500	1.191946038
3024600	1.099704819
3024700	1.246491202
3024800	1.078147532
3024900	1.17842024
3025000	1.14129221
3025100	1.149658951
3025200	1.16155137
3025300	1.116112859
3025400	1.174325584
3025500	1.152165343
3025600	1.153254114
3025700	1.083887868
3025800	1.206794592
3025900	1.19516915
3026000	1.13382992
3026100	1.357446258
3026200	1.323895642
3026300	1.121379566
3026400	1.199604426
3026500	1.102152125
3026600	1.127835313
3026700	1.176203362
3026800	1.114838929
3026900	1.058598751
3027000	1.082207295
3027100	1.094559759
3027200	1.077600168
3027300	1.273862792
3027400	1.306487086
3027500	1.530485676
3027600	1.189048048
3027700	1.050827907
3027800	1.146004018
3027900	1.115729936
3028000	1.146451359
3028100	1.164349816
3028200	1.157744274
3028300	1.208472017
3028400	1.165673415
3028500	1.152614597
3028600	1.126698164
3028700	1.118458318
3028800	1.181257259
3028900	1.083405885
3029000	1.115566028
3029100	1.09803416
3029200	1.160450467
3029300	1.148524143
3029400	1.107533101
3029500	1.163451118
3029600	1.084048822
3029700	1.145176811
3029800	1.123146316
3029900	1.300426854
3030000	1.159216785
3030100	1.073381449
3030200	1.186854905
3030300	1.120366113
3030400	1.151791121
3030500	1.129995593
3030600	1.109634391
3030700	1.116428503
3030800	1.138450849
3030900	1.130580236
3031000	1.120321528
3031100	1.305680228
3031200	1.132194165
3031300	1.163604021
3031400	1.194419712
3031500	1.151343099
3031600	1.184954736
3031700	1.154953778
3031800	1.146886183
3031900	1.096770535
3032000	1.142278971
3032100	1.27459163
3032200	1.098001205
3032300	1.248678387
3032400	1.307363995
3032500	1.297339921
3032600	1.056430632
3032700	1.157500119
3032800	1.112351194
3032900	1.141421133
3033000	1.170056637
3033100	1.117549884
3033200	1.156970883
3033300	1.116912257
3033400	1.186669133
3033500	1.166417522
3033600	1.339341702
3033700	1.150431368
3033800	1.098813567
3033900	1.287371621
3034000	1.199223661
3034100	1.120367281
3034200	1.149631999
3034300	1.166131677
3034400	1.120363956
3034500	1.15651897
3034600	1.135651189
3034700	1.130677411
3034800	1.218340425
3034900	1.087280561
3035000	1.219706166
3035100	1.098099395
3035200	1.354669742
3035300	1.253984968
3035400	1.532955232
3035500	1.293613226
3035600	1.434957703
3035700	1.117017899
3035800	1.490376083
3035900	1.059208532
3036000	1.079207725
3036100	1.146785068
3036200	1.162367065
3036300	1.107112851
3036400	1.237685568
3036500	1.169808479
3036600	1.117865073
3036700	1.112232657
3036800	1.233822519
3036900	1.116141159
3037000	1.251497131
3037100	1.204505685
3037200	1.078187416
3037300	1.241900071
3037400	1.174141621
3037500	1.143751419
3037600	1.06703374
3037700	1.155541413
3037800	1.043690767
3037900	1.336015757
3038000	1.210958862
3038100	1.079571952
3038200	1.245883659
3038300	1.183023182
3038400	1.148401039
3038500	1.217560741
3038600	1.226678177
3038700	1.140849092
3038800	1.208053181
3038900	1.09164661
3039000	1.149886944
3039100	1.135221082
3039200	1.129630499
3039300	1.124638183
3039400	1.091952336
3039500	1.185580164
3039600	1.077804921
3039700	1.115268225
3039800	1.145330597
3039900	1.141322149
3040000	1.115179405
3040100	1.115161031
3040200	1.139326254
3040300	1.140503086
3040400	1.220221742
3040500	1.183004261
3040600	1.205639369
3040700	1.217703844
3040800	1.09385355
3040900	1.125729585
3041000	1.142128103
3041100	1.185320181
3041200	1.143127989
3041300	1.158429586
3041400	1.064295526
3041500	1.201032946
3041600	1.222772307
3041700	1.102819084
3041800	1.130191635
3041900	1.124593872
3042000	1.144387441
3042100	1.190427767
3042200	1.101630988
3042300	1.120211067
3042400	1.153793976
3042500	1.120095457
3042600	1.209331562
3042700	1.111238177
3042800	1.107948424
3042900	1.323083058
3043000	1.240904443
3043100	1.126771085
3043200	1.210442252
3043300	1.075322105
3043400	1.089436383
3043500	1.240490609
3043600	1.114399382
3043700	1.147798267
3043800	1.094373244
3043900	1.210946652
3044000	1.062280043
3044100	1.443804907
3044200	1.163548557
3044300	1.15121633
3044400	1.14769115
3044500	1.13914949
3044600	1.101696553
3044700	1.136368373
3044800	1.151386098
3044900	1.161261094
3045000	1.141393586
3045100	1.207524436
3045200	1.111667824
3045300	1.201103937
3045400	1.186928323
3045500	1.096076508
3045600	1.108042408
3045700	1.1843722
3045800	1.104158748
3045900	1.120034355
3046000	1.135515147
3046100	1.14908951
3046200	1.064598572
3046300	1.528786979
3046400	1.439778572
3046500	1.117646268
3046600	1.237266575
3046700	1.354158176
3046800	1.68215665
3046900	1.182312682
3047000	1.233726014
3047100	1.113564442
3047200	1.081787096
3047300	1.277442035
3047400	1.140781436
3047500	1.210687565
3047600	1.140406699
3047700	1.276079413
3047800	1.079103381
3047900	1.601626364
3048000	1.08355286
3048100	1.156589736
3048200	1.11572306
3048300	1.149258157
3048400	1.169656642
3048500	1.098185461
3048600	1.139292259
3048700	1.127324854
3048800	1.122376971
3048900	1.210400134
3049000	1.179804558
3049100	1.146467884
3049200	1.125197418
3049300	1.204719908
3049400	1.171746712
3049500	1.159982906
3049600	1.096557281
3049700	1.105929064
3049800	1.156054792
3049900	1.067680844
3050000	1.312917171
3050100	1.12866239
3050200	1.180753372
3050300	1.200774024
3050400	1.382826376
3050500	1.211999423
3050600	1.167310449
3050700	1.18934052
3050800	1.168873371
3050900	1.113298094
3051000	1.141122622
3051100	1.12596257
3051200	1.064894408
3051300	1.129778155
3051400	1.15252436
3051500	1.117921523
3051600	1.100575414
3051700	1.055396679
3051800	1.167721379
3051900	1.117216069
3052000	1.126839416
3052100	1.127596287
3052200	1.111050796
3052300	1.140364119
3052400	1.117532191
3052500	1.12780465
3052600	1.204290211
3052700	1.176400673
3052800	1.088064947
3052900	1.156154837
3053000	1.132053518
3053100	1.251327352
3053200	1.028520572
3053300	1.09346755
3053400	1.146792556
3053500	1.150719685
3053600	1.191873372
3053700	1.145972154
3053800	1.254458645
3053900	1.082134147
3054000	1.176133499
3054100	1.144927381
3054200	1.074889518
3054300	1.136884508
3054400	1.115936112
3054500	1.139878683
3054600	1.129390487
3054700	1.0654362
3054800	1.147005151
3054900	1.160757699
3055000	1.122195132
3055100	1.155482934
3055200	1.097703649
3055300	1.049090103
3055400	1.130471413
3055500	1.108969868
3055600	1.094967562
3055700	1.248250318
3055800	1.074229938
3055900	1.265674626
3056000	1.092309989
3056100	1.260137819
3056200	1.259644429
3056300	1.171413057
3056400	1.070115967
3056500	1.26925193
3056600	1.149300069
3056700	1.233079746
3056800	1.153836206
3056900	1.111336959
3057000	1.099754405
3057100	1.135887031
3057200	1.08828951
3057300	1.101361559
3057400	1.148927209
3057500	1.177985276
3057600	1.13609991
3057700	1.078159155
3057800	1.1050058
3057900	1.100284095
3058000	1.16239845
3058100	1.099826423
3058200	1.05570463
3058300	1.073368073
3058400	1.084794243
3058500	1.531845482
3058600	1.780623179
3058700	1.15681488
3058800	1.511138205
3058900	1.067186983
3059000	1.674768648
3059100	1.297198573
3059200	1.217012749
3059300	1.354492085
3059400	1.131349382
3059500	1.208135224
3059600	1.117644009
3059700	1.222590344
3059800	1.059410694
3059900	1.115616987
3060000	1.156193533
3060100	1.120381769
3060200	1.103590651
3060300	1.209767542
3060400	1.536171493
3060500	1.242176679
3060600	1.20576243
3060700	1.128114697
3060800	1.086131076
3060900	1.126790363
3061000	1.091148234
3061100	1.18382044
3061200	1.117799124
3061300	1.12205358
3061400	1.117730474
3061500	1.123447111
3061600	1.183882768
3061700	1.21906569
3061800	1.251610428
3061900	1.134768493
3062000	1.320308024
3062100	1.688188953
3062200	1.644731702
3062300	1.530043864
3062400	1.865237368
3062500	1.62994139
3062600	1.163895029
3062700	1.177676995
3062800	1.140650885
3062900	1.212139418
3063000	1.12666421
3063100	1.181129143
3063200	1.14231478
3063300	1.219132086
3063400	1.166607794
3063500	1.303195275
3063600	1.104179416
3063700	1.170487488
3063800	1.114613297
3063900	1.092705408
3064000	1.207702138
3064100	1.119643462
3064200	1.176769737
3064300	1.257698595
3064400	1.157882789
3064500	1.163141418
3064600	1.176601047
3064700	1.171131385
3064800	1.09530647
3064900	1.151975056
3065000	1.268544379
3065100	1.177249826
3065200	1.141017062
3065300	1.102562971
3065400	1.302262327
3065500	1.390947725
3065600	1.220912369
3065700	1.129257033
3065800	1.159126258
3065900	1.182616457
3066000	1.187993628
3066100	1.227163373
3066200	1.216907381
3066300	1.18034317
3066400	1.226494845
3066500	1.092995792
3066600	1.219851709
3066700	1.150519513
3066800	1.163368031
3066900	1.110554325
3067000	1.140866047
3067100	1.141709428
3067200	1.127280743
3067300	1.259767191
3067400	1.25223278
3067500	1.130459444
3067600	1.089319623
3067700	1.149653687
3067800	1.172104016
3067900	1.148915408
3068000	1.085328903
3068100	1.156093842
3068200	1.10583046
3068300	1.124848788
3068400	1.284515195
3068500	1.03834466
3068600	1.357276695
3068700	1.219457701
3068800	1.184136513
3068900	1.180091473
3069000	1.183287078
3069100	1.124350767
3069200	1.192174291
3069300	1.151275003
3069400	1.258841115
3069500	1.12273248
3069600	1.105824931
3069700	1.116532938
3069800	1.145577527
3069900	1.145739329
3070000	1.186616733
3070100	1.105182286
3070200	1.248462071
3070300	1.088430484
3070400	1.15032731
3070500	1.108017606
3070600	1.068397293
3070700	1.183926104
3070800	1.274763586
3070900	1.148851458
3071000	1.134734277
3071100	1.073759293
3071200	1.073946003
3071300	1.175495346
3071400	1.119772015
3071500	1.0848468
3071600	1.140536024
3071700	1.145274201
3071800	1.18960828
3071900	1.072177531
3072000	1.104600327
3072100	1.172623266
3072200	1.132784759
3072300	1.117915319
3072400	1.041842582
3072500	1.133325614
3072600	1.118439807
3072700	1.256005412
3072800	1.259534665
3072900	1.176232524
3073000	1.115252362
3073100	1.169842283
3073200	1.188719251
3073300	1.070698271
3073400	1.109595233
3073500	1.187303277
3073600	1.107306103
3073700	1.118517656
3073800	1.170654259
3073900	1.142552675
3074000	1.146354771
3074100	1.116579532
3074200	1.140613467
3074300	1.119223723
3074400	1.11807642
3074500	1.156391851
3074600	1.122491396
3074700	1.17169006
3074800	1.098781422
3074900	1.277471503
3075000	1.438012191
3075100	1.103782082
3075200	1.07475495
3075300	1.174860457
3075400	1.323561201
3075500	1.202464712
3075600	1.107216096
3075700	1.161278946
3075800	1.156252854
3075900	1.086547029
3076000	1.149773054
3076100	1.259563163
3076200	1.302385083
3076300	1.236965381
3076400	1.189304804
3076500	1.135927032
3076600	1.129791393
3076700	1.245975381
3076800	1.197938911
3076900	1.14016833
3077000	1.06730313
3077100	1.118701674
3077200	1.152243071
3077300	1.062556749
3077400	1.097104044
3077500	1.073183205
3077600	1.170462613
3077700	1.092806447
3077800	1.118609969
3077900	1.138759098
3078000	1.120240783
3078100	1.147860702
3078200	1.121381257
3078300	1.122176669
3078400	1.247069362
3078500	1.083162851
3078600	1.239856483
3078700	1.194848481
3078800	1.055790648
3078900	1.062331578
3079000	1.116437542
3079100	1.177718206
3079200	1.123630544
3079300	1.135336779
3079400	1.089013987
3079500	1.118639141
3079600	1.171548657
3079700	1.102980853
3079800	1.09686536
3079900	1.101580033
3080000	1.104826915
3080100	1.080756223
3080200	1.187533715
3080300	1.048932537
3080400	1.308231396
3080500	1.103110858
3080600	1.123561169
3080700	1.304636612
3080800	1.161902026
3080900	1.123617211
3081000	1.158382013
3081100	1.079056347
3081200	1.280233159
3081300	1.109827461
3081400	1.108940956
3081500	1.196671945
3081600	1.161496542
3081700	1.104880135
3081800	1.177647689
3081900	1.204624042
3082000	1.072258488
3082100	1.24457656
3082200	1.104403846
3082300	1.324563384
3082400	1.075282133
3082500	1.18349562
3082600	1.049369219
3082700	1.028829638
3082800	1.287789518
3082900	1.098095155
3083000	1.096241743
3083100	1.138864372
3083200	1.112125916
3083300	1.058953425
3083400	1.097135075
3083500	1.125137227
3083600	1.133387408
3083700	1.233036083
3083800	1.273943707
3083900	1.150433537
3084000	1.143080473
3084100	1.099307624
3084200	1.106721428
3084300	1.111909527
3084400	1.106772007
3084500	1.132765018
3084600	1.27827121
3084700	1.159414792
3084800	1.14705474
3084900	1.136866599
3085000	1.194638483
3085100	1.158181864
3085200	1.18589259
3085300	1.113501173
3085400	1.135039446
3085500	1.159130199
3085600	1.192217447
3085700	1.077490538
3085800	1.151224461
3085900	1.18900698
3086000	1.172296019
3086100	1.133058786
3086200	1.105495226
3086300	1.111393155
3086400	1.099028418
3086500	1.128980551
3086600	1.113583398
3086700	1.134252099
3086800	1.14327674
3086900	1.120894854
3087000	1.171599008
3087100	1.202012701
3087200	1.063994467
3087300	1.162818512
3087400	1.067369365
3087500	1.272800385
3087600	1.050226788
3087700	1.177234884
3087800	1.167851348
3087900	1.21826515
3088000	1.086556727
3088100	1.087312734
3088200	1.227322856
3088300	1.130549917
3088400	1.154864757
3088500	1.123820358
3088600	1.116478866
3088700	1.204928545
3088800	1.044566382
3088900	1.09065905
3089000	1.147334482
3089100	1.247890685
3089200	1.171113393
3089300	1.131314557
3089400	1.368106178
3089500	1.237174841
3089600	1.191879169
3089700	1.233654807
3089800	1.225565648
3089900	1.189948937
3090000	1.124087442
3090100	1.129226289
3090200	1.195727084
3090300	1.093635126
3090400	1.184990369
3090500	1.110843871
3090600	1.162861373
3090700	1.131359307
3090800	1.409836567
3090900	1.264149354
3091000	1.297126879
3091100	1.423825879
3091200	1.087384118
3091300	1.056967592
3091400	1.125218472
3091500	1.132157868
3091600	1.39097535
3091700	1.280856405
3091800	1.11803955
3091900	1.226477848
3092000	1.127923618
3092100	1.165003709
3092200	1.148851357
3092300	1.12727709
3092400	1.074469392
3092500	1.191637763
3092600	1.111514671
3092700	1.186527589
3092800	1.132639582
3092900	1.137629675
3093000	1.133219688
3093100	1.298216544
3093200	1.197648671
3093300	1.108616297
3093400	1.401578618
3093500	1.258828367
3093600	1.197945931
3093700	1.328039421
3093800	1.284881587
3093900	1.160679405
3094000	1.0849816
3094100	1.069659375
3094200	1.190206508
3094300	1.150078887
3094400	1.2023333
3094500	1.152120288
3094600	1.144947916
3094700	1.134328834
3094800	1.099978285
3094900	1.230602952
3095000	1.120253824
3095100	1.313248667
3095200	1.112630171
3095300	1.190329023
3095400	1.172854075
3095500	1.168024674
3095600	1.108220227
3095700	1.121817848
3095800	1.102869714
3095900	1.121141911
3096000	1.133365365
3096100	1.134484909
3096200	1.086847881
3096300	1.086721824
3096400	1.358236468
3096500	1.080145138
3096600	1.159868486
3096700	1.247002813
3096800	1.101261517
3096900	1.114479954
3097000	1.169707768
3097100	1.130683787
3097200	1.135193009
3097300	1.115920665
3097400	1.195850258
3097500	1.154987937
3097600	1.107657462
3097700	1.132529262
3097800	1.130688398
3097900	1.155599112
3098000	1.131683611
3098100	1.134941243
3098200	1.135081652
3098300	1.12341172
3098400	1.15383416
3098500	1.173482894
3098600	1.149288639
3098700	1.175013851
3098800	1.128367055
3098900	1.116217815
3099000	1.52443421
3099100	1.13586188
3099200	1.160362009
3099300	1.132533065
3099400	1.197526931
3099500	1.192176853
3099600	1.124486144
3099700	1.10547061
3099800	1.279511765
3099900	1.160416894
3100000	1.211488428
3100100	1.290007683
3100200	1.143974745
3100300	1.146875037
3100400	1.141778227
3100500	1.183998598
3100600	1.121913005
3100700	1.219711062
3100800	1.111026938
3100900	1.219335035
3101000	1.215660427
3101100	1.093914709
3101200	1.166566222
3101300	1.123859677
3101400	1.152898245
3101500	1.163357321
3101600	1.138073411
3101700	1.1125021
3101800	1.257406523
3101900	1.11583367
3102000	1.126249117
3102100	1.176312072
3102200	1.173453322
3102300	1.120930873
3102400	1.188868698
3102500	1.20420271
3102600	1.190913728
3102700	1.081740966
3102800	1.218097156
3102900	1.191917421
3103000	1.071769186
3103100	1.181332671
3103200	1.071561441
3103300	1.167595148
3103400	1.159229428
3103500	1.104635882
3103600	1.177053277
3103700	1.114528864
3103800	1.177644766
3103900	1.162942777
3104000	1.108014496
3104100	1.272037831
3104200	1.161577444
3104300	1.173571473
3104400	1.084533698
3104500	1.113062368
3104600	1.044102333
3104700	1.154629503
3104800	1.074869169
3104900	1.129912773
3105000	1.27338469
3105100	1.188189346
3105200	1.11188791
3105300	1.130689285
3105400	1.130549254
3105500	1.088033431
3105600	1.162734754
3105700	1.27271775
3105800	1.352207748
3105900	1.096347393
3106000	2.530546991
3106100	2.763588934
3106200	2.049929914
3106300	1.773266062
3106400	1.29240647
3106500	1.357502179
3106600	1.208789987
3106700	1.110239625
3106800	1.42554128
3106900	1.08641642
3107000	1.138749299
3107100	1.109285133
3107200	1.172046213
3107300	1.195694635
3107400	1.141715417
3107500	1.203142104
3107600	1.125324918
3107700	1.16321529
3107800	1.124980673
3107900	1.139144494
3108000	1.174510758
3108100	1.14057475
3108200	1.224689794
3108300	1.373083606
3108400	1.175089896
3108500	1.257486115
3108600	1.13189022
3108700	1.173775339
3108800	1.072076564
3108900	1.235846518
3109000	1.198496616
3109100	1.101510529
3109200	1.278616788
3109300	1.142435889
3109400	1.19623733
3109500	1.180877441
3109600	1.189142359
3109700	1.062243764
3109800	1.165381698
3109900	1.096681827
3110000	1.181046081
3110100	1.132372867
3110200	1.184624819
3110300	1.080725657
3110400	1.088892105
3110500	1.185960323
3110600	1.180107864
3110700	1.153736741
3110800	1.144699542
3110900	1.06303557
3111000	1.654907877
3111100	1.365203074
